Unnamed: 0,Rank,NOC,Gold,Silver,Bronze,Total,Year,country_code,GDP_1year,GDP_2year,GDP_3year,GDP_4year,pop_1year,pop_2year,pop_3year,pop_4year,host,Area,avg_gold,std_gold,avg_silver,std_silver,avg_bronze,std_bronze,avg_total,std_total,life_expectancy
630,28,Belarus,2,5,3,10,2012,BLR,61762340943.0,57231904543.0,50873181572.0,60752177439.0,9461643.0,9483836.0,9504583.0,9527985.0,0.0,207600,2.6666666666666665,0.4714045207910317,4.0,0.816496580927726,8.0,2.160246899469287,14.666666666666666,1.699673171197595,71.068
631,29,Kenya,2,4,7,13,2012,KEN,46869473166.0,45405615233.0,42347217913.0,35895153328.0,42758461.0,41598567.0,40408891.0,39206351.0,0.0,580367,3.0,2.160246899469287,3.6666666666666665,0.4714045207910317,3.333333333333333,1.8856180831641267,10.0,4.242640687119285,61.283
632,30,Denmark,2,4,3,9,2012,DNK,344000000000.0,322000000000.0,321000000000.0,353000000000.0,5570572.0,5547683.0,5523095.0,5493621.0,0.0,43094,2.0,0.0,2.0,0.816496580927726,3.0,1.632993161855452,7.0,0.816496580927726,79.786
633,31,Romania,2,4,1,7,2012,ROU,193000000000.0,170000000000.0,174000000000.0,214000000000.0,20147528.0,20246871.0,20367487.0,20537875.0,0.0,238391,7.666666666666667,2.867441755680876,4.0,2.160246899469287,6.333333333333333,2.0548046676563256,18.0,6.97614984548545,74.288
634,32,Azerbaijan,2,2,5,9,2012,AZE,65952763949.0,52909294792.0,44292408817.0,48851318826.0,9173082.0,9054332.0,8947243.0,8763400.0,0.0,86600,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,3.0,1.4142135623730951,4.666666666666667,1.247219128924647,70.565
635,33,Switzerland,2,2,0,4,2012,CHE,716000000000.0,599000000000.0,554000000000.0,567000000000.0,7912398.0,7824909.0,7743831.0,7647675.0,0.0,41284,1.3333333333333333,0.4714045207910317,2.6666666666666665,2.3570226039551585,3.0,0.816496580927726,7.0,1.632993161855452,82.574
636,34,Norway,2,1,1,4,2012,NOR,501000000000.0,431000000000.0,388000000000.0,465000000000.0,4953088.0,4889252.0,4828726.0,4768212.0,0.0,323802,4.0,0.816496580927726,2.6666666666666665,2.0548046676563256,1.6666666666666667,0.9428090415820634,8.333333333333334,1.699673171197595,81.245
637,35,Lithuania,2,0,3,5,2012,LTU,43535051482.0,37128694028.0,37388122046.0,47797551588.0,3028115.0,3097282.0,3162916.0,3198231.0,0.0,65300,1.0,0.816496580927726,1.6666666666666667,1.247219128924647,1.6666666666666667,1.247219128924647,4.333333333333333,0.9428090415820634,73.608
638,36,Tunisia,2,0,1,3,2012,TUN,48123314430.0,46206091938.0,43455740497.0,44859452038.0,10886035.0,10765980.0,10650681.0,10542635.0,0.0,163610,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,74.471
639,37,Sweden,1,4,3,8,2012,SWE,574000000000.0,496000000000.0,437000000000.0,518000000000.0,9449213.0,9378126.0,9298515.0,9219637.0,0.0,450295,2.6666666666666665,1.8856180831641267,3.6666666666666665,1.247219128924647,1.6666666666666667,0.9428090415820634,8.0,2.943920288775949,81.758
640,38,Colombia,1,3,5,9,2012,COL,335000000000.0,286000000000.0,232000000000.0,243000000000.0,45259614.0,44777319.0,44271541.0,43758808.0,0.0,1141748,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,1.0,0.816496580927726,2.0,0.816496580927726,75.18
641,39,Mexico,1,3,4,8,2012,MEX,1180000000000.0,1060000000000.0,900000000000.0,1110000000000.0,115243504.0,113623895.0,111999721.0,110374288.0,0.0,1964375,1.0,0.816496580927726,1.6666666666666667,1.247219128924647,2.0,0.816496580927726,4.666666666666667,0.9428090415820634,73.921
642,40,Georgia,1,2,3,6,2012,GEO,15107482383.0,12243219360.0,10766919442.0,12795147992.0,3756441.0,3786695.0,3814419.0,3848449.0,0.0,69700,1.6666666666666667,1.247219128924647,1.3333333333333333,0.9428090415820634,2.6666666666666665,2.494438257849294,5.666666666666667,1.247219128924647,72.485
643,41,Ireland,1,1,4,6,2012,IRL,239000000000.0,222000000000.0,236000000000.0,275000000000.0,4580084.0,4560155.0,4535375.0,4489544.0,0.0,70273,0.0,0.0,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.9428090415820634,1.3333333333333333,1.247219128924647,80.727
644,42,Argentina,1,1,2,4,2012,ARG,530000000000.0,424000000000.0,333000000000.0,362000000000.0,41730660.0,41288694.0,40854831.0,40424148.0,0.0,2780400,1.3333333333333333,0.9428090415820634,0.6666666666666666,0.9428090415820634,3.333333333333333,0.9428090415820634,5.333333333333333,0.9428090415820634,76.1
645,42,Serbia,1,1,2,4,2012,SRB,49258136129.0,41819468692.0,45162894381.0,52194221469.0,7236519.0,7291436.0,7320807.0,7350222.0,0.0,88361,0.0,0.0,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,1.0,1.4142135623730951,74.719
646,42,Slovenia,1,1,2,4,2012,SVN,51583869785.0,48208240226.0,50567734886.0,55779427740.0,2052843.0,2048583.0,2039669.0,2021316.0,0.0,20273,1.0,0.816496580927726,1.0,0.816496580927726,1.6666666666666667,1.247219128924647,3.6666666666666665,1.247219128924647,79.588
647,42,Trinidad and Tobago,1,1,2,4,2012,TTO,25433008605.0,22157919434.0,19172165226.0,27871587350.0,1328019.0,1317714.0,1310106.0,1308587.0,0.0,5130,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.6666666666666667,0.4714045207910317,72.232
648,46,Turkey,1,1,1,3,2012,TUR,839000000000.0,777000000000.0,649000000000.0,770000000000.0,74223629.0,73142150.0,72039206.0,71051678.0,0.0,783562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.823
649,47,Dominican Republic,1,1,0,2,2012,DOM,58029773802.0,53860187452.0,48261079524.0,48122601590.0,9945621.0,9820175.0,9695265.0,9573130.0,0.0,48671,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,1.0,0.816496580927726,72.496
650,48,Chinese Taipei,1,0,1,2,2012,TPE,483970000000.0,444280000000.0,390830000000.0,415900000000.0,23224912.0,23162123.0,23119772.0,23037031.0,0.0,36197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.88
651,48,Latvia,1,0,1,2,2012,LVA,27474380566.0,23956163077.0,26410909091.0,35854274229.0,2059709.0,2097555.0,2141669.0,2177322.0,0.0,64559,0.6666666666666666,0.4714045207910317,2.0,1.4142135623730951,0.6666666666666666,0.4714045207910317,3.333333333333333,0.4714045207910317,73.718
652,50,Algeria,1,0,0,1,2012,DZA,200000000000.0,161000000000.0,137000000000.0,171000000000.0,36903376.0,36188236.0,35490445.0,34816961.0,0.0,2381741,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.3333333333333333,1.247219128924647,2.333333333333333,2.0548046676563256,74.383
653,50,Bahamas,1,0,0,1,2012,BAH,14101920300.0,12041655200.0,9665793300.0,4415702800.0,371729.0,367478.0,362810.0,358120.0,0.0,13943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.571
654,50,Bahrain,1,0,0,1,2012,BHR,28776595745.0,25713271277.0,22938218085.0,25710904255.0,1195020.0,1228543.0,1178415.0,1103496.0,0.0,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.141
655,50,Grenada,1,0,0,1,2012,GRD,778655555.6,771014814.8,771275555.6,825976037.0,112079.0,111586.0,111254.0,110896.0,0.0,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.861
656,50,Uganda,1,0,0,1,2012,UGA,27871725245.0,26673441432.0,25127805566.0,14440404137.0,33354543.0,32390802.0,31451151.0,30539553.0,0.0,241550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.791
657,50,Venezuela,1,0,0,1,2012,VEN,316000000000.0,393000000000.0,330000000000.0,316000000000.0,29185212.0,28813101.0,28438298.0,28053696.0,0.0,916445,0.0,0.0,0.0,0.0,1.0,0.816496580927726,1.0,0.816496580927726,73.09
658,56,Egypt,0,3,1,4,2012,EGY,236000000000.0,219000000000.0,189000000000.0,163000000000.0,91093059.0,89196072.0,87501636.0,85864789.0,0.0,1002450,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.6666666666666667,1.247219128924647,2.333333333333333,2.0548046676563256,69.232
659,57,India,0,2,4,6,2012,IND,1820000000000.0,1680000000000.0,1340000000000.0,1200000000000.0,1261224954.0,1243481564.0,1225524753.0,1207930964.0,0.0,3287590,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.0,0.816496580927726,1.6666666666666667,0.9428090415820634,67.623
660,58,Mongolia,0,2,3,5,2012,MNG,10409797375.0,7189482001.0,4583850368.0,5623216610.0,2786317.0,2738622.0,2691115.0,2643201.0,0.0,1564110,0.6666666666666666,0.9428090415820634,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,1.6666666666666667,1.699673171197595,67.167
661,59,Thailand,0,2,2,4,2012,THA,371000000000.0,341000000000.0,282000000000.0,291000000000.0,69007208.0,68579447.0,68121080.0,67619830.0,0.0,513120,2.0,0.816496580927726,1.0,0.816496580927726,2.6666666666666665,0.9428090415820634,5.666666666666667,2.0548046676563256,75.302
662,60,Bulgaria,0,2,1,3,2012,BGR,57735709914.0,50754203891.0,52023813558.0,54480697770.0,7348328.0,7395599.0,7444443.0,7492561.0,0.0,110879,2.6666666666666665,1.699673171197595,2.6666666666666665,2.3570226039551585,4.666666666666667,3.0912061651652345,10.0,3.559026084010437,74.169
663,60,Finland,0,2,1,3,2012,FIN,276000000000.0,249000000000.0,253000000000.0,286000000000.0,5388272.0,5363352.0,5338871.0,5313399.0,0.0,338424,1.0,0.816496580927726,1.3333333333333333,0.4714045207910317,1.0,0.816496580927726,3.333333333333333,0.9428090415820634,80.392
664,60,Indonesia,0,2,1,3,2012,IDN,893000000000.0,755000000000.0,540000000000.0,510000000000.0,249470032.0,246305322.0,243220028.0,240157903.0,0.0,1904569,1.0,0.0,1.6666666666666667,0.9428090415820634,2.6666666666666665,0.9428090415820634,5.333333333333333,0.9428090415820634,68.629
665,63,Slovakia,0,1,3,4,2012,SVK,99922685425.0,91162836320.0,89399303222.0,101000000000.0,5398384.0,5391428.0,5386406.0,5379233.0,0.0,49037,2.0,0.816496580927726,2.6666666666666665,0.4714045207910317,1.0,0.816496580927726,5.666666666666667,0.4714045207910317,76.018
666,64,Belgium,0,1,2,3,2012,BEL,523000000000.0,481000000000.0,483000000000.0,517000000000.0,11038264.0,10895586.0,10796493.0,10709973.0,0.0,30528,1.0,0.816496580927726,0.6666666666666666,0.9428090415820634,1.6666666666666667,1.247219128924647,3.333333333333333,1.247219128924647,80.366
667,65,Armenia,0,1,1,2,2012,ARM,10142111812.0,9260285762.0,8647937091.0,11662040704.0,3027900.0,3044800.0,3066000.0,3087100.0,0.0,29743,0.0,0.0,0.3333333333333333,0.4714045207910317,1.6666666666666667,1.699673171197595,2.0,2.160246899469287,73.185
668,65,Estonia,0,1,1,2,2012,EST,23213994093.0,19523477326.0,19633031398.0,24341678629.0,1327439.0,1331475.0,1334515.0,1337090.0,0.0,45227,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.3333333333333333,0.9428090415820634,2.6666666666666665,0.4714045207910317,76.346
669,65,Malaysia,0,1,1,2,2012,MYS,298000000000.0,255000000000.0,202000000000.0,231000000000.0,29162039.0,28655776.0,28124778.0,27570059.0,0.0,330803,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,75.488
670,65,Puerto Rico,0,1,1,2,2012,PRI,100000000000.0,98381300000.0,96385600000.0,93639300000.0,3678732.0,3721525.0,3740410.0,3760866.0,0.0,8870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.766
671,65,Qatar,0,1,1,2,2012,QAT,168000000000.0,125000000000.0,97798351648.0,115000000000.0,1624761.0,1616832.0,1608903.0,1426938.0,0.0,11586,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,79.994
672,70,Botswana,0,1,0,1,2012,BWA,15110642876.0,12637273429.0,10118459714.0,10730828592.0,2073535.0,2033111.0,1990673.0,1949970.0,0.0,582000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.715
673,70,Cyprus,0,1,0,1,2012,CYP,27641551809.0,25799940416.0,25945391775.0,27844698989.0,1146493.0,1127816.0,1109371.0,1091026.0,0.0,9251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.855
674,70,Gabon,0,1,0,1,2012,GAB,18210307754.0,14372593014.0,12113699059.0,15571348329.0,1781985.0,1719879.0,1661556.0,1607175.0,0.0,267668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.102
675,70,Guatemala,0,1,0,1,2012,GTM,46876004265.0,40676579265.0,37126146369.0,38503718527.0,14792126.0,14500112.0,14215611.0,13935174.0,0.0,108889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.321
676,70,Montenegro,0,1,0,1,2012,MNE,4544429063.0,4142983898.0,4159330370.0,4545674528.0,620079.0,619428.0,618294.0,616969.0,0.0,13812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.961
677,70,Portugal,0,1,0,1,2012,PRT,245000000000.0,238000000000.0,245000000000.0,263000000000.0,10557560.0,10573100.0,10568247.0,10558177.0,0.0,92090,0.3333333333333333,0.4714045207910317,1.0,0.816496580927726,1.0,0.816496580927726,2.333333333333333,0.4714045207910317,80.582
678,76,Uzbekistan,0,0,3,3,2012,UZB,60178909297.0,49765676402.0,33689223673.0,29549438884.0,28823196.0,28385506.0,27939328.0,27494774.0,0.0,447400,1.0,0.816496580927726,1.0,0.0,2.333333333333333,0.4714045207910317,4.333333333333333,0.4714045207910317,70.143
679,77,Greece,0,0,2,2,2012,GRC,283000000000.0,297000000000.0,331000000000.0,356000000000.0,11104899.0,11121341.0,11107017.0,11077841.0,0.0,131990,3.333333333333333,2.494438257849294,4.666666666666667,1.8856180831641267,2.6666666666666665,1.247219128924647,10.666666666666666,5.557777333511022,80.625
680,77,Singapore,0,0,2,2,2012,SGP,279000000000.0,240000000000.0,194000000000.0,194000000000.0,5183688.0,5076732.0,4987573.0,4839396.0,0.0,710,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,81.942
681,79,Afghanistan,0,0,1,1,2012,AFG,18190413832.0,15633843662.0,12154835708.0,10249770319.0,29347708.0,28284089.0,27466101.0,26482622.0,0.0,652230,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,61.25
682,79,Cameroon,0,0,1,1,2012,CMR,30630910513.0,27507501809.0,27932970297.0,27715142006.0,20232304.0,19668066.0,19113974.0,18574056.0,0.0,475442,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.482
683,79,Hong Kong,0,0,1,1,2012,HKG,249000000000.0,229000000000.0,214000000000.0,219000000000.0,7071600.0,7024200.0,6972800.0,6957800.0,0.0,1104,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,83.16
684,79,Kuwait,0,0,1,1,2012,KWT,154000000000.0,115000000000.0,106000000000.0,147000000000.0,3132814.0,2943372.0,2795484.0,2651421.0,0.0,17818,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,77.864
685,79,Morocco,0,0,1,1,2012,MAR,110000000000.0,101000000000.0,101000000000.0,102000000000.0,32912588.0,32467016.0,32030778.0,31606767.0,0.0,446550,0.6666666666666666,0.9428090415820634,1.0,0.0,1.6666666666666667,1.699673171197595,3.333333333333333,1.247219128924647,71.263
686,79,Saudi Arabia,0,0,1,1,2012,SAU,677000000000.0,528000000000.0,429000000000.0,520000000000.0,25091867.0,23978487.0,24217654.0,23287877.0,0.0,2149690,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,75.808
687,79,Tajikistan,0,0,1,1,2012,TJK,6522755783.0,5642221529.0,4979471964.0,5161299725.0,7824785.0,7652141.0,7490230.0,7338403.0,0.0,143100,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,68.698
688,79,Vietnam,0,0,1,1,2012,VNM,173000000000.0,147000000000.0,106000000000.0,99130304099.0,88468314.0,87455152.0,86460018.0,85175788.0,0.0,331212,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.6666666666666666,0.4714045207910317,73.713
689,80,Palestine,0,0,0,0,2012,PLE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.557
690,80,Rwanda,0,0,0,0,2012,RWA,6884907733.0,6124693374.0,5674428928.0,5179804291.0,10573733.0,10317553.0,10060432.0,9804269.0,0.0,26338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.476
691,80,Lebanon,0,0,0,0,2012,LIB,39927125961.0,38443907042.0,35399582929.0,29118916106.0,5096020.0,5041288.0,4992287.0,4925354.0,0.0,10452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.768
692,80,Guinea Bissau,0,0,0,0,2012,GBS,-1.0,-1.0,-1.0,-1.0,1608076.0,1566347.0,1526377.0,1488054.0,0.0,36125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
693,80,Chile,0,0,0,0,2012,CHI,251000000000.0,217000000000.0,171000000000.0,180000000000.0,17351816.0,17181464.0,17009731.0,16838988.0,0.0,756102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.236
694,80,Liechtenstein,0,0,0,0,2012,LIE,5739705822.0,5082338965.0,4504376590.0,5081479840.0,36312.0,36022.0,35742.0,35473.0,0.0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.157
695,80,Individual Olympic Athletes,0,0,0,0,2012,IOA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
696,80,Eritrea,0,0,0,0,2012,ERI,2065001626.0,1589515447.0,1856695551.0,1380188800.0,2998485.0,2945186.0,2887885.0,2816327.0,0.0,117600,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,64.231
697,80,Cote d'Ivoire,0,0,0,0,2012,CIV,36693710822.0,34936307964.0,33886813225.0,34078240260.0,22982000.0,22488065.0,21997940.0,21514439.0,0.0,322463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.972
698,80,British Virgin Islands,0,0,0,0,2012,IVB,-1.0,-1.0,-1.0,-1.0,28710.0,27675.0,27218.0,26288.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.363
699,80,Bhutan,0,0,0,0,2012,BHU,1777102586.0,1547990907.0,1234015142.0,1227809261.0,709377.0,701632.0,693988.0,686351.0,0.0,38394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
700,80,Burundi,0,0,0,0,2012,BDI,2235820809.0,2032135191.0,1781455140.0,1611835857.0,9717978.0,9376444.0,8947646.0,8505637.0,0.0,27834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.804
701,80,Lesotho,0,0,0,0,2012,LES,2579421686.0,2234731974.0,1740835820.0,1766820422.0,2014009.0,1996251.0,1980883.0,1966541.0,0.0,30355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.93
702,80,Bermuda,0,0,0,0,2012,BER,6312691000.0,6634526000.0,6656000000.0,6980000000.0,63733.0,63725.0,63565.0,63300.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.651
703,80,Aruba,0,0,0,0,2012,ARU,2637988827.0,2453631285.0,2553631285.0,2843016760.0,102591.0,101838.0,101604.0,100917.0,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.578
704,80,American Samoa,0,0,0,0,2012,ASA,570000000.0,573000000.0,675000000.0,560000000.0,54895.0,55228.0,55528.0,55828.0,0.0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.662
705,80,Marshall Islands,0,0,0,0,2012,MHL,171567100.0,160318500.0,150624900.0,145969100.0,51907.0,52044.0,52019.0,52030.0,0.0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.641
706,80,Seychelles,0,0,0,0,2012,SEY,1059249940.0,981918002.9,851064318.8,979597364.9,87441.0,89770.0,87298.0,86956.0,0.0,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.506
707,80,Gambia,0,0,0,0,2012,GAM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.561
708,80,Samoa,0,0,0,0,2012,SAM,744096948.5,680260919.9,628006115.4,641346191.7,194713.0,193023.0,191513.0,190107.0,0.0,2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.393
709,80,Paraguay,0,0,0,0,2012,PAR,33737033607.0,27129301048.0,22355151178.0,24615267617.0,5814626.0,5737971.0,5671236.0,5613574.0,0.0,406752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.787
710,80,Equatorial Guinea,0,0,0,0,2012,GEQ,21357343682.0,16314443429.0,15027795173.0,19749893536.0,1241835.0,1189085.0,1135673.0,1084530.0,0.0,28051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.827
711,80,Philippines,0,0,0,0,2012,PHI,234000000000.0,208000000000.0,176000000000.0,182000000000.0,98248614.0,96337125.0,94384250.0,92699095.0,0.0,342353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.096
712,80,Saint Kitts and Nevis,0,0,0,0,2012,SKN,836092592.6,778718518.5,774274074.1,777692592.6,46886.0,46846.0,46916.0,46835.0,0.0,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4
713,80,Maldives,0,0,0,0,2012,MDV,2774350163.0,2588176055.0,2345294875.0,2271646188.0,373674.0,360792.0,348275.0,336170.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.141
714,80,Belize,0,0,0,0,2012,BIZ,1819500000.0,1738500000.0,1680500000.0,1729000000.0,327298.0,320245.0,312614.0,304361.0,0.0,22966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.975
715,80,Tanzania,0,0,0,0,2012,TAN,34657141721.0,32014247548.0,29081826159.0,27961527623.0,46029367.0,44758488.0,43633982.0,42570728.0,0.0,945087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.618
716,80,Monaco,0,0,0,0,2012,MON,6088690667.0,5367561640.0,5473265702.0,6502945305.0,33946.0,33163.0,32364.0,31836.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.01
717,80,Turkmenistan,0,0,0,0,2012,TKM,29233333333.0,22583157895.0,20214385965.0,19271523179.0,5683417.0,5564356.0,5451592.0,5345029.0,0.0,488100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.87
718,80,Saint Lucia,0,0,0,0,2012,LCA,1568370370.0,1482370370.0,1401507889.0,1437731111.0,171801.0,170906.0,169869.0,168808.0,0.0,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.962
719,80,Cape Verde,0,0,0,0,2012,CPV,2046817975.0,1824751460.0,1852334581.0,1959620653.0,511447.0,509784.0,506141.0,501355.0,0.0,4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.913
720,80,United Arab Emirates,0,0,0,0,2012,UAE,351000000000.0,290000000000.0,254000000000.0,315000000000.0,7104538.0,6869838.0,6707058.0,6302664.0,0.0,83600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.898
721,80,Uruguay,0,0,0,0,2012,URU,50342405198.0,41950361212.0,32708318594.0,31119603034.0,3326825.0,3318580.0,3310091.0,3302177.0,0.0,181034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.614
722,80,Comoros,0,0,0,0,2012,COM,1023086273.0,907978731.7,905341174.0,915659107.8,668056.0,654836.0,641947.0,629307.0,0.0,1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.105
723,80,Papua New Guinea,0,0,0,0,2012,PNG,17985138450.0,14250785801.0,11619455043.0,11670891360.0,7859346.0,7633523.0,7406438.0,7183002.0,0.0,462840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.382
724,80,Bangladesh,0,0,0,0,2012,BAN,129000000000.0,115000000000.0,102000000000.0,91631278239.0,153591076.0,152201981.0,150873714.0,149474264.0,0.0,147570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.499
725,80,Albania,0,0,0,0,2012,ALB,12890760273.0,11926926654.0,12044205572.0,12881352878.0,2905195.0,2913021.0,2927519.0,2947314.0,0.0,28748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.303
726,80,United States Virgin Islands,0,0,0,0,2012,ISV,4223000000.0,4324000000.0,4201000000.0,4244000000.0,108290.0,108357.0,108404.0,108397.0,0.0,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.403
727,80,Burkina Faso,0,0,0,0,2012,BUR,12080295985.0,10109619736.0,9450696866.0,9451435481.0,16661908.0,16176498.0,15710066.0,15258093.0,0.0,272967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.001
728,80,Senegal,0,0,0,0,2012,SEN,17814283650.0,16121315902.0,16145867483.0,16853989611.0,12958897.0,12635413.0,12337389.0,12048959.0,0.0,196722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.799
729,80,Federated States of Micronesia,0,0,0,0,2012,FSM,311301600.0,296944100.0,280284600.0,263145100.0,107698.0,107540.0,107957.0,108936.0,0.0,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.969
730,80,Guinea,0,0,0,0,2012,GUI,6785137215.0,6853467833.0,6716904516.0,6964179188.0,10656810.0,10396086.0,10143534.0,9898870.0,0.0,245857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.778
731,80,Tonga,0,0,0,0,2012,TGA,414533045.1,366832186.5,312377751.1,344436494.4,107570.0,107400.0,107203.0,107020.0,0.0,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.437
732,80,Guam,0,0,0,0,2012,GUM,4984000000.0,4949000000.0,4828000000.0,4658000000.0,166543.0,166522.0,166173.0,165693.0,0.0,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.153
733,80,Macedonia,0,0,0,0,2012,MKD,10494626768.0,9407170389.0,9401736825.0,9909552356.0,1937398.0,1946298.0,1958782.0,1971493.0,0.0,25713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.142
734,80,Iraq,0,0,0,0,2012,IRQ,186000000000.0,139000000000.0,112000000000.0,132000000000.0,32161424.0,31045366.0,30058206.0,28971036.0,0.0,438317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.435
735,80,Dominica,0,0,0,0,2012,DMA,501025925.9,493825925.9,489074074.1,458188888.9,69053.0,68859.0,68864.0,68854.0,0.0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.517
